PID,Neighborhood,Year Built,Overall Qual,Kitchen Qual,Exter Qual,Lot Area,SalePrice
909250040,SWISU,1921,5,TA,TA,9842,189000
909250230,SWISU,1930,6,TA,TA,7804,161900
909251080,Crawfor,1926,6,TA,TA,8969,145000
909251090,Crawfor,1922,6,TA,TA,11526,191000
909252110,Crawfor,1915,6,TA,TA,15576,177000
909252220,Crawfor,1914,6,TA,TA,15564,147500
909253190,SWISU,1930,6,TA,TA,6292,91000
909254050,Crawfor,1925,8,Gd,Gd,7609,231000
909256060,SWISU,1936,6,TA,TA,10480,115000
909275040,Crawfor,1923,6,TA,TA,9650,138000
909275050,Crawfor,1931,7,TA,TA,7200,149000
909276170,Crawfor,1934,6,TA,TA,11988,188700
909277040,Crawfor,1937,5,Gd,TA,11700,198000
909277070,Crawfor,1938,5,TA,TA,9260,110000
909281030,Crawfor,1951,6,TA,TA,7801,104000
909281110,Crawfor,1935,8,TA,TA,9670,257076
909282030,Crawfor,1935,8,Gd,TA,14100,381000
909425010,Crawfor,1939,7,Gd,Gd,15660,311500
909425085,Crawfor,1950,7,Gd,TA,12392,263400
909428170,Crawfor,1956,5,TA,TA,26073,236500
909428190,Crawfor,1954,6,Gd,Gd,14778,224000
909451020,Blueste,1980,6,TA,TA,1879,116500
909451150,Blueste,1980,6,TA,TA,1950,151000
910200080,IDOTRR,1926,6,TA,TA,7000,126000
910201130,IDOTRR,1940,6,TA,TA,6000,120000
910202050,IDOTRR,1922,4,TA,TA,3636,55000
910202100,IDOTRR,1930,6,TA,Gd,5890,120500
910203020,IDOTRR,1940,5,TA,TA,6900,120500
910203090,IDOTRR,1930,5,TA,TA,8155,119000
910205010,IDOTRR,1967,5,TA,Fa,6000,126000
910206110,IDOTRR,1930,5,TA,TA,7392,99500
910226040,IDOTRR,1958,5,TA,TA,9000,165500
910251050,IDOTRR,1952,1,Fa,Fa,14584,13100
911102090,IDOTRR,1895,4,TA,TA,5280,89000
911102170,IDOTRR,1920,4,TA,TA,8500,40000
911102180,IDOTRR,1910,4,TA,TA,5150,80900
911226010,IDOTRR,1935,3,TA,Fa,18000,81000
911226030,IDOTRR,1920,4,Fa,TA,9000,65000
911370410,Crawfor,2008,8,Gd,Ex,5587,392500
911370490,Crawfor,2007,8,Ex,Ex,3843,294464
911370520,Crawfor,2004,7,Ex,Gd,3811,250000
911370540,Crawfor,2004,8,Gd,Gd,3842,275000
914453045,Mitchel,1996,7,Gd,Gd,23730,300000
914465060,Mitchel,2002,8,Gd,Gd,13265,271000
914467050,Mitchel,1996,7,Gd,TA,11050,213000
914475020,Mitchel,1977,6,TA,TA,9880,171000
914476010,Mitchel,1977,6,TA,TA,10125,171500
914476080,Mitchel,1976,5,TA,TA,10260,100000
914476450,Mitchel,1991,4,TA,TA,9990,228500
916125425,Timber,1965,5,TA,TA,164660,228950
916226030,Timber,1986,7,Gd,Gd,4084,241500
916325080,Timber,1976,8,Gd,Gd,15498,287000
916380060,Timber,2006,8,Gd,Gd,11563,294000
916382120,Timber,2007,8,Gd,Gd,9520,293077
916384100,Timber,2007,8,Gd,Gd,12852,264966
916386040,Timber,2006,5,TA,TA,9802,172500
916386080,Timber,2006,5,Gd,TA,9735,167500
916386180,Timber,2008,7,Gd,Gd,12018,218689
916402015,Timber,1989,6,TA,TA,12890,150000
916402115,Timber,1986,6,TA,TA,12416,184000
916402215,Timber,1986,6,Gd,Gd,18265,180000
916403230,Timber,1988,6,Gd,Gd,10200,175000
916455120,Timber,2003,8,Gd,Gd,11202,232500
916460060,Timber,1999,6,Gd,Gd,7915,195000
916477020,Timber,2003,8,Gd,Gd,12244,305000
921126030,Timber,2007,8,Gd,Gd,11449,298751
921201060,Timber,2005,8,Gd,Gd,11447,370000
923202005,Mitchel,1997,7,TA,TA,8940,209200
923202015,Mitchel,1997,7,TA,TA,7060,206300
923202137,Mitchel,2007,5,TA,TA,9278,146000
923203140,Mitchel,1997,6,TA,TA,4500,160500
923204040,Mitchel,1964,4,TA,TA,14137,173000
923225080,MeadowV,1975,5,TA,TA,4224,124000
923225150,MeadowV,1976,5,TA,TA,2665,115000
923225200,MeadowV,1976,5,TA,TA,2665,129500
923225310,MeadowV,1973,4,TA,TA,1974,105000
923225370,MeadowV,1973,4,TA,TA,1596,94900
923227030,Mitchel,1968,5,Gd,TA,17979,152500
923228080,MeadowV,1970,6,TA,TA,1477,98000
923228420,MeadowV,1972,4,TA,TA,1890,81000
923250210,Mitchel,1954,5,TA,TA,21750,113000
923252100,Mitchel,1983,5,TA,TA,6490,128500
923275090,Mitchel,1984,5,TA,TA,6951,119500
923277030,Mitchel,1982,5,Gd,Gd,6600,130500
923277040,Mitchel,1982,5,TA,TA,6600,138000
923277080,Mitchel,1982,5,Gd,TA,6600,134500
923400040,Mitchel,1940,6,TA,TA,12508,160000
923426010,Mitchel,1984,5,TA,TA,12395,137500
924100020,Mitchel,1969,5,TA,TA,11075,172000
1007100110,IDOTRR,1900,5,TA,TA,56600,103000
526352080,NAmes,1971,6,TA,TA,10667,167300
526352090,NAmes,1970,7,TA,TA,10628,167000
526355170,NAmes,1973,7,TA,TA,13651,244000
526355190,NAmes,1970,8,Gd,Gd,15865,268000
527105140,Gilbert,2003,7,Gd,Gd,12394,225000
527107040,Gilbert,1995,6,TA,TA,10364,168000
527110080,Gilbert,1997,6,TA,TA,13869,177000
527110120,Gilbert,1997,6,TA,TA,8773,169000
527110130,Gilbert,1997,6,TA,TA,8872,161500
527126030,StoneBr,2000,8,Ex,Gd,5330,251000
527158090,Gilbert,1994,6,TA,TA,10147,160000
527161090,Gilbert,1999,6,TA,TA,8637,180000
527162080,Gilbert,1996,7,Gd,Gd,7875,178750
527162090,Gilbert,1995,7,TA,TA,7875,176000
527162140,Gilbert,1999,6,TA,TA,7500,204000
527163080,Gilbert,1992,7,Gd,TA,9556,160000
527165020,Gilbert,1991,7,Gd,Gd,10784,160000
527165100,Gilbert,1992,7,Gd,TA,9125,163900
527165170,Gilbert,1993,6,TA,TA,7655,168000
527175130,Gilbert,1964,6,TA,TA,18160,154204
527182040,StoneBr,1986,8,Gd,Gd,3696,170000
527182170,StoneBr,1984,7,Gd,Gd,5062,207500
527184020,StoneBr,1988,8,TA,Gd,4740,182000
527184110,StoneBr,1990,8,Gd,Gd,5118,212000
527210060,StoneBr,2005,9,Gd,Gd,14157,377426
527212060,StoneBr,2005,8,Ex,Gd,12328,349265
527216080,StoneBr,2006,9,Gd,Ex,51974,591587
527226040,Gilbert,1969,5,TA,TA,41600,155000
527252050,StoneBr,2006,9,Ex,Gd,8035,319900
527252070,StoneBr,2007,8,Gd,Gd,8089,392000
527256030,StoneBr,2006,8,Gd,Gd,14082,441929
527256040,StoneBr,2006,10,Ex,Ex,13870,455000
527301080,NWAmes,1981,6,Gd,Gd,12546,182900
527301280,NWAmes,1984,6,TA,TA,10960,174000
527302020,NWAmes,1984,6,TA,TA,12090,178000
527302060,NWAmes,1981,7,Gd,Gd,12090,176000
527302090,NWAmes,1978,7,Gd,TA,12299,213000
527325090,NWAmes,1979,7,Gd,TA,11339,192000
527325110,NWAmes,1977,7,TA,TA,11952,190000
527327050,NWAmes,1976,6,Gd,TA,12046,195000
527328020,NWAmes,1978,6,TA,TA,10395,148000
527328050,NWAmes,1984,6,Gd,TA,11850,151500
527353080,NWAmes,1979,7,TA,TA,11584,197000
527354050,NWAmes,1979,6,TA,TA,10400,192350
527356050,NWAmes,1969,5,TA,TA,10793,152000
527357020,NWAmes,1971,6,TA,TA,13001,170000
527358060,NWAmes,1971,5,TA,TA,12243,175000
527359010,NWAmes,1968,6,TA,Gd,11700,175000
527359080,NWAmes,1976,7,TA,TA,12384,197900
527359160,NWAmes,1976,7,Gd,TA,8991,174000
527377110,NWAmes,1974,6,TA,TA,8000,178900
527402090,NAmes,1971,5,TA,TA,10500,139000
527402150,NAmes,1971,6,TA,TA,10530,143250
527402240,NAmes,1972,7,Gd,TA,7472,184000
527403310,NAmes,1970,5,TA,TA,9457,155000
527404050,NAmes,1970,5,Ex,TA,7920,133000
527404100,NAmes,1971,5,TA,TA,9758,119500
527404140,NAmes,1971,4,TA,TA,8294,123000
527404150,NAmes,1971,4,TA,TA,7340,110000
527425025,NAmes,1961,4,TA,TA,17199,128000
527425140,NAmes,1971,4,TA,TA,9000,120500
527427090,NAmes,1998,7,TA,TA,4058,133000
527427160,NAmes,2001,6,Gd,Gd,4113,155000
527427200,NAmes,1997,6,Gd,Gd,10943,177000
527450030,BrDale,1973,6,TA,TA,2205,113500
527450150,BrDale,1973,6,TA,TA,1890,113000
527450220,BrDale,1973,6,Ex,TA,2058,113700
527451020,BrDale,1970,5,TA,TA,2016,106000
527451170,BrDale,1971,5,TA,TA,1920,122500
527452100,NPkVill,1976,6,TA,TA,4928,128000
527453010,NPkVill,1976,6,Gd,TA,2308,155000
527455030,NPkVill,1978,7,TA,TA,2304,142500
527455250,NAmes,1966,5,TA,TA,7150,129250
528102050,NridgHt,2006,9,Ex,Ex,12469,356000
528102090,NridgHt,2007,9,Gd,Ex,11694,314813
528102100,NridgHt,2007,8,Gd,Ex,12030,318000
528102120,NridgHt,2006,8,Gd,Gd,11825,322400
528102130,NridgHt,2007,8,Ex,Gd,12085,318000
528104010,NridgHt,2007,8,Gd,Gd,14333,345474
528106040,NridgHt,2006,9,Ex,Ex,14450,415298
528106050,NridgHt,2007,9,Ex,Ex,13641,492000
528106060,NridgHt,2006,8,Ex,Gd,13440,338931
528106110,NridgHt,2005,10,Ex,Ex,15431,450000
528108160,NridgHt,2006,7,Gd,Gd,14154,280000
528110040,NridgHt,2007,9,Ex,Ex,13891,479069
528110070,NridgHt,2006,8,Gd,Gd,14226,395000
528110100,NridgHt,2006,9,Ex,Ex,13693,380000
528112150,NridgHt,2006,8,Gd,Gd,11428,250000
528114050,NridgHt,2006,8,Gd,Gd,14977,440000
528118040,NridgHt,2005,9,Ex,Gd,13654,418000
528118050,NridgHt,2007,10,Ex,Ex,17169,500067
528120010,NridgHt,2007,8,Gd,Gd,16659,260116
528120150,NridgHt,2004,8,Gd,Gd,9591,317000
528142050,NridgHt,2007,8,Ex,Ex,9709,319500
528144050,NridgHt,2007,8,Ex,Gd,10562,325624
528150040,NridgHt,2006,9,Ex,Ex,13615,372000
528150110,NridgHt,2004,8,Ex,Gd,13069,342000
528150120,NridgHt,2004,8,Gd,Gd,12099,354000
528166150,NridgHt,2003,8,Gd,Gd,14277,350000
528168040,NridgHt,2003,8,Ex,Gd,11999,285000
528172030,NridgHt,2007,8,Ex,Gd,12568,281500
528172050,NridgHt,2005,7,Gd,Gd,9926,245700
528172070,NridgHt,2005,8,Gd,Gd,9254,232698
528172075,NridgHt,2006,8,Gd,Gd,10732,250000
528174010,NridgHt,2005,6,Gd,Gd,7577,194700
528174020,NridgHt,2005,6,Gd,Gd,3901,204000
528174030,NridgHt,2005,6,Gd,Gd,3903,200000
528174040,NridgHt,2005,6,Gd,Gd,6289,207000
528181060,NridgHt,2006,8,Gd,Gd,4590,209500
528181070,NridgHt,2006,8,Gd,Gd,4590,209500
528181080,NridgHt,2006,8,Gd,Gd,6442,202500
528186050,NridgHt,2005,9,Ex,Ex,7841,280000
528186090,NridgHt,2005,9,Ex,Ex,7313,277500
528186120,NridgHt,2007,9,Ex,Ex,7820,318061
528186190,NridgHt,2006,8,Gd,Gd,6240,221370
528188160,NridgHt,2003,7,Gd,Gd,3242,200000
528218010,Gilbert,2007,6,Gd,Gd,15810,181755
528218020,Gilbert,2005,6,Gd,Gd,10237,176000
528218050,Gilbert,2005,6,Gd,Gd,10237,178900
528218100,Gilbert,2006,7,Gd,TA,13204,168165
528221030,Gilbert,2006,6,Gd,Gd,8857,171925
528221040,Gilbert,2006,6,Gd,Gd,9729,198444
528221050,Gilbert,2005,6,Gd,TA,12216,203000
528221090,Gilbert,2007,7,Gd,Gd,9018,179540
528222030,Gilbert,2007,7,Gd,Gd,8993,176485
528222040,Gilbert,2007,7,Gd,Gd,8899,181134
528222050,Gilbert,2006,6,Gd,TA,8499,156932
528222060,Gilbert,2007,6,Gd,Gd,8229,166000
528222080,Gilbert,2007,7,Gd,Gd,7713,177594
528222090,Gilbert,2007,7,Gd,Gd,7697,173500
528228270,Blmngtn,2006,7,Gd,Gd,3922,172500
528228275,Blmngtn,2006,7,Gd,Gd,3922,194201
528228375,Blmngtn,2003,8,Gd,Gd,3621,226500
528228555,Blmngtn,2007,7,Gd,Gd,3710,185485
528231010,Gilbert,2004,7,Gd,Gd,14572,259000
528231030,Gilbert,2004,7,Gd,Gd,16219,188500
528235000,Gilbert,2004,7,Gd,Gd,11084,175000
528235160,Gilbert,2004,7,Gd,Gd,11796,215000
528235170,Gilbert,2006,7,Gd,Gd,10936,206580
528240020,Gilbert,2004,7,Gd,Gd,8244,183500
528250010,Gilbert,2003,7,Gd,Gd,11950,165500
528250070,Gilbert,2003,7,Gd,Gd,7875,211000
528275035,Gilbert,2000,6,TA,TA,8063,181000
528275110,Gilbert,2002,7,Gd,Gd,8740,219500
528280110,Gilbert,1999,6,TA,TA,7917,175000
528280150,Gilbert,2000,7,TA,TA,9967,170000
528290060,Gilbert,2003,7,Gd,Gd,7750,162000
528290170,Gilbert,2000,6,TA,TA,9487,187000
528294010,Gilbert,1999,6,TA,TA,9649,185000
528320050,NoRidge,1996,10,Ex,Gd,15623,745000
528322020,NoRidge,1997,8,Gd,Gd,12191,384500
528326060,NoRidge,2000,8,Gd,Gd,11000,248000
528327060,NoRidge,2001,10,Ex,Ex,11400,466500
528340030,NoRidge,1998,9,Gd,Gd,10557,410000
528344020,NoRidge,1998,8,Gd,Gd,11002,322500
528348030,NoRidge,1998,7,Gd,Gd,10790,252000
528351010,NoRidge,1994,10,Ex,Ex,21535,755000
528354060,NoRidge,1996,7,TA,Gd,9920,269790
528354110,NoRidge,1996,7,Gd,Gd,11787,315750
528358040,NoRidge,1995,7,Gd,Gd,9950,290000
528364110,NoRidge,1995,8,Gd,Gd,12257,290000
528366050,NoRidge,1992,8,Gd,Gd,12692,430000
528366070,NoRidge,1992,8,Gd,Gd,11762,263000
528376010,NoRidge,1996,8,Gd,Gd,9044,330000
528427040,Somerst,2007,7,Gd,Gd,9910,213133
528427100,Somerst,2007,8,Gd,Gd,11830,260261
528429090,Somerst,2006,9,Ex,Ex,11670,320000
528429110,Somerst,2007,8,Gd,Gd,15256,282922
528431030,Somerst,2006,8,Gd,Gd,10612,215000
528431040,Somerst,2007,10,Ex,Ex,12291,419005
528431050,Somerst,2006,8,Gd,Gd,13501,255000
528431110,Somerst,2006,8,Gd,Gd,9986,147000
528435010,Somerst,2007,7,Gd,Gd,9965,235876
528435040,Somerst,2007,7,Ex,Ex,9416,311872
528435060,Somerst,2007,7,Gd,Gd,9849,248328
528435070,Somerst,2006,8,Gd,Gd,10000,227000
528439040,Somerst,2005,8,Gd,Gd,8847,260000
528439050,Somerst,2007,8,Gd,Gd,9158,225000
528439080,Somerst,2005,7,Gd,Gd,8251,249000
528441080,Somerst,2004,8,Gd,Gd,10084,307000
528445020,Somerst,2006,7,Gd,Gd,9605,250000
528445070,Somerst,2006,8,Gd,Gd,8778,221300
528456190,Somerst,2007,8,Gd,Gd,8640,208900
528456230,Somerst,2006,7,Gd,Gd,9000,210400
528458080,Somerst,2007,8,Gd,Gd,8640,255000
528458090,Somerst,2007,5,Gd,Gd,10411,212109
528458120,Somerst,2006,8,Gd,Gd,9000,270000
528458130,Somerst,2007,8,Ex,Gd,9000,303477
528458150,Somerst,2007,8,Ex,Gd,12217,310013
528477020,Somerst,2006,8,Gd,Gd,11096,249700
528480020,Somerst,2007,7,Gd,Gd,10207,227875
528480180,Somerst,2007,8,Ex,Ex,10440,261329
528482010,Somerst,2006,8,Gd,Gd,11824,253000
528482030,Somerst,2004,6,Gd,Gd,10625,265000
528482090,Somerst,2004,8,Gd,Gd,11143,340000
531363020,SawyerW,2006,6,TA,TA,7500,146000
531363040,SawyerW,2006,7,Gd,Gd,7500,147000
531375140,SawyerW,2003,5,Gd,Gd,12450,149000
531376060,SawyerW,2006,7,Gd,Gd,7441,181000
531380110,SawyerW,1994,6,Gd,Gd,8462,201000
531384070,SawyerW,1993,6,Gd,Gd,11613,191750
531385070,SawyerW,2000,7,TA,TA,8450,179000
531385130,SawyerW,1998,7,Gd,Gd,16196,215000
531451030,SawyerW,1992,6,Gd,Gd,8012,179200
531451150,SawyerW,1980,6,TA,TA,8012,128000
531453140,SawyerW,1983,5,Gd,TA,9180,144000
531477040,SawyerW,1977,5,TA,TA,8400,144000
532353120,Sawyer,1977,5,TA,TA,6285,120750
532354010,Sawyer,1963,5,TA,TA,8480,132500
532354060,Sawyer,1962,5,TA,TA,7420,132000
532354070,Sawyer,1962,5,Gd,TA,7758,132500
532376040,Sawyer,1961,4,Fa,TA,6970,129000
532376090,Sawyer,1962,5,TA,TA,13673,143900
532377050,Sawyer,1968,5,TA,TA,7476,145000
532377140,Sawyer,1961,5,TA,TA,9945,128500
532378240,Sawyer,1967,5,TA,TA,6173,125500
532476080,Veenker,1990,7,Gd,Gd,19522,300000
532477040,Veenker,1974,7,Gd,Gd,17542,294000
532479050,Sawyer,1974,5,TA,TA,10751,129000
532479120,Sawyer,1975,5,TA,TA,16647,171000
532479140,Sawyer,1973,6,Gd,TA,12712,147000
533120030,NoRidge,1990,8,Gd,Gd,9572,302000
533130170,NoRidge,1992,8,Gd,Gd,10678,285000
533205110,Somerst,2004,8,Gd,Gd,4379,214000
533206060,Somerst,2006,8,Gd,Gd,3523,166000
533206070,Somerst,2006,8,Gd,Gd,3784,193800
533208010,Somerst,2006,7,Gd,Gd,4230,208900
533208020,Somerst,2006,7,Gd,Gd,3606,194000
533208030,Somerst,2006,8,Gd,Gd,5330,207500
533208040,Somerst,2006,7,Gd,Gd,4274,199900
533208070,Somerst,2006,7,Gd,Gd,4251,164700
533213130,Somerst,1999,6,TA,TA,2280,176500
533213140,Somerst,1999,6,TA,TA,3230,176000
533221030,Somerst,2000,6,Gd,Gd,2117,168500
533221060,Somerst,2000,6,Gd,Gd,2117,177000
533221100,Somerst,2000,6,Gd,Gd,2117,177000
533223050,Somerst,2004,7,Gd,Gd,5105,148800
533236040,Somerst,1999,8,Gd,Gd,2645,174000
533241030,Somerst,1997,7,Gd,Gd,7399,239000
533242080,Somerst,1999,7,Gd,Gd,7321,204000
533242090,Somerst,2003,8,Gd,Gd,8010,301000
533244040,Somerst,1998,8,Gd,Gd,8413,312500
533250190,Veenker,1994,8,Gd,Gd,9466,279700
533251110,Veenker,1980,7,Gd,Gd,12000,255000
533251130,Veenker,1978,5,Gd,TA,16157,194000
533252130,Veenker,1976,5,Gd,Gd,10768,218000
533253180,Greens,1978,8,Gd,Gd,3840,213750
533254100,Veenker,1976,6,TA,Gd,9600,187000
533254130,Veenker,1976,6,TA,TA,9600,181500
533350020,Veenker,1981,8,Gd,Gd,17778,373000
533352075,Sawyer,1977,5,TA,TA,18890,190000
534104090,Somerst,2001,7,Gd,Gd,7050,226000
534125120,NWAmes,1968,6,TA,TA,11700,143450
534127080,NWAmes,1970,6,TA,TA,8000,240050
534127140,NWAmes,1969,6,TA,TA,8723,162500
534127260,NWAmes,1968,6,TA,TA,11700,164000
534128090,NWAmes,1972,7,Gd,TA,11358,185000
534151090,NWAmes,1993,7,Gd,TA,9547,188500
534151180,NWAmes,1993,7,Gd,Gd,10530,255000
534175010,NWAmes,1976,5,TA,TA,11500,136905
534176140,NWAmes,1966,6,TA,TA,10738,158500
534177210,NWAmes,1973,7,TA,TA,9600,175500
534178010,NWAmes,1963,6,TA,TA,10800,127000
534201040,NAmes,1967,5,Gd,TA,8050,127000
534202030,NAmes,1967,5,TA,TA,10355,143000
534204120,NAmes,1965,5,TA,TA,10289,156000
534252040,NAmes,1958,5,TA,TA,9503,144000
534252060,NAmes,1964,5,TA,TA,10624,119000
534252070,NAmes,1964,4,TA,TA,10899,103000
534252110,NAmes,1960,5,TA,TA,12342,139900
534275170,NAmes,1960,6,TA,TA,12772,151500
534275220,NAmes,1960,5,TA,TA,8892,126500
534276070,NAmes,1958,6,TA,TA,10482,145000
534276160,NAmes,1958,5,TA,TA,7535,120000
534276180,NAmes,1956,5,Gd,TA,7450,124000
534276290,NAmes,1959,5,TA,TA,8339,106500
534278150,NAmes,1961,5,TA,TA,14357,140500
534278170,NAmes,1961,5,TA,TA,8243,137500
534278190,NAmes,1960,5,TA,TA,8680,117600
534401120,NAmes,1966,7,TA,TA,8800,163500
534401200,NAmes,1965,6,TA,TA,9200,161000
534403040,NAmes,1964,6,Gd,TA,9350,158000
534403290,NAmes,1964,6,TA,TA,8800,224500
534403420,NAmes,1964,6,TA,TA,11382,147000
534425015,NAmes,1959,6,Gd,TA,22002,200000
534425080,NAmes,1960,6,Gd,TA,14585,181900
534427140,NAmes,1959,5,Gd,TA,7388,150750
534429030,NAmes,1962,4,TA,TA,9842,101800
534430090,NAmes,1950,6,Gd,TA,8280,124000
534431020,NAmes,1940,5,TA,TA,12172,138500
534450090,BrkSide,1946,1,Fa,Fa,5000,39300
534450110,BrkSide,1946,3,Gd,Fa,5000,64500
534451020,BrkSide,1945,3,Fa,TA,3500,64000
534453080,BrkSide,1958,5,TA,TA,5175,112000
534475170,NAmes,1964,6,TA,TA,9500,165000
534476080,NAmes,1955,5,TA,TA,9600,144000
534478140,NAmes,1948,5,TA,TA,11345,137000
534479120,NAmes,1941,5,TA,TA,9492,105000
534479140,NAmes,1942,5,Gd,TA,9480,146500
535101150,NAmes,1968,5,TA,TA,8668,126000
535102010,NAmes,1966,5,TA,TA,10050,175000
535105110,NAmes,1961,6,TA,TA,9600,158500
535106140,NAmes,1958,5,TA,TA,10150,114500
535106180,NAmes,1958,5,TA,TA,11344,144000
535126180,NAmes,1965,6,TA,TA,18450,129000
535151020,NAmes,1957,6,Gd,TA,8760,141000
535151100,NAmes,1956,5,Fa,TA,6860,131000
535151110,NAmes,1963,5,Gd,TA,8250,142100
535152060,NAmes,1958,5,TA,TA,8176,139000
535154080,NAmes,1958,6,TA,TA,9750,157900
535155110,NAmes,1954,5,TA,TA,9250,139400
535176070,NAmes,1957,6,TA,TA,11988,150000
535177020,NAmes,1960,5,TA,TA,9100,120000
535177110,NAmes,1957,6,TA,TA,9736,174850
535179120,NAmes,1957,5,TA,TA,9770,116000
535180030,NAmes,1956,5,TA,TA,10152,135000
535181030,NAmes,1970,6,TA,TA,12155,163500
535181140,NAmes,1955,5,TA,TA,12198,130000
535300040,NAmes,1955,5,TA,TA,10050,129500
535301060,NAmes,1953,5,Ex,TA,11556,142000
535301160,NAmes,1958,5,TA,TA,8078,128600
535302070,NAmes,1952,6,TA,TA,10950,125000
535304170,NAmes,1953,6,TA,TA,7942,136000
535305180,NAmes,1953,5,Gd,TA,8923,134500
535325090,NAmes,1956,5,Gd,TA,8540,127000
535325280,NAmes,1955,5,TA,TA,7134,130000
535325320,NAmes,1955,4,Fa,TA,7150,115000
535327160,NAmes,1955,5,TA,TA,8400,116900
535327200,NAmes,1956,5,TA,TA,13300,132000
535353050,NAmes,1953,4,TA,TA,9532,153000
535353130,OldTown,1952,5,TA,TA,15783,112500
535353160,OldTown,1890,4,TA,Gd,14190,138000
535354050,NAmes,1949,5,Gd,TA,9600,135000
535354260,NAmes,1953,5,TA,TA,12099,156000
535355020,NAmes,1935,5,Gd,TA,21281,301600
535375130,OldTown,1940,5,TA,TA,10134,109000
535376010,OldTown,1956,4,TA,TA,5500,103200
535378080,OldTown,1925,4,TA,TA,10284,128500
535379060,OldTown,1927,4,TA,TA,10800,64500
535379110,OldTown,1895,5,Gd,TA,10800,148000
535382150,OldTown,1920,5,Ex,TA,5400,86000
535402140,NAmes,1963,7,TA,TA,10090,172000
535402180,NAmes,1961,5,TA,TA,8700,120000
535403030,NAmes,1968,6,TA,TA,8300,128500
535426130,NAmes,1969,5,Fa,TA,11606,135000
535450190,NAmes,1949,5,TA,TA,8064,122900
535450220,NAmes,1948,6,TA,TA,11664,119200
535450310,NAmes,1949,6,TA,TA,10496,143000
535451040,NAmes,1950,5,TA,TA,7200,119000
535451100,NAmes,1950,5,TA,TA,7200,102000
535451110,NAmes,1950,5,Gd,TA,7200,129000
535452060,NAmes,1960,5,TA,TA,7000,135000
535453080,NAmes,1959,5,Gd,TA,7500,152000
535453150,NAmes,1958,5,TA,TA,7315,140000
535453180,NAmes,1960,5,TA,TA,7903,152000
535457020,NAmes,1960,5,TA,TA,8000,156500
535457040,NAmes,1961,5,TA,TA,8000,141000
535457050,NAmes,1961,5,TA,TA,7000,99000
535476360,NAmes,1964,6,Gd,TA,9760,187000
535477130,NAmes,1962,5,TA,TA,7590,169500
535477180,NAmes,1962,5,TA,TA,6600,125500
535478040,NAmes,1962,5,TA,TA,6760,130000
902100010,OldTown,1926,5,TA,Gd,6978,103000
902105110,OldTown,1910,5,TA,TA,9600,132000
902106070,OldTown,1927,6,TA,TA,6000,127500
902106120,OldTown,1922,5,Fa,TA,4480,89500
902107050,OldTown,1980,5,TA,TA,7200,140000
902110010,OldTown,1920,5,TA,TA,3153,99900
902125120,OldTown,1885,4,TA,TA,10800,100000
902128160,OldTown,1940,5,TA,TA,7200,130000
902201090,OldTown,1900,5,Gd,TA,9000,135000
902201130,OldTown,1948,3,TA,TA,6000,120000
902202070,OldTown,1937,4,TA,TA,5925,89471
902205020,OldTown,1900,4,TA,TA,5925,85000
902205130,OldTown,1920,4,Fa,TA,6000,108500
902206270,OldTown,1900,4,TA,TA,9639,137000
902207010,OldTown,1945,5,Gd,TA,3880,110500
902207150,OldTown,1923,5,TA,Gd,8520,100000
902300020,OldTown,1910,8,Gd,Gd,10337,184900
902300040,OldTown,1927,6,TA,TA,9863,145000
902301030,OldTown,1925,5,Gd,TA,9600,125000
902301130,OldTown,1910,5,TA,TA,4571,114000
902302150,OldTown,1900,5,TA,TA,13600,90000
902303100,OldTown,1910,6,TA,TA,8398,144100
902304040,OldTown,1880,6,Fa,TA,9900,117500
902305010,OldTown,1930,5,Gd,TA,3600,124500
902330090,OldTown,1879,7,TA,TA,13500,185000
902332030,OldTown,1910,6,TA,TA,7200,133900
902401030,OldTown,1926,6,Gd,TA,5400,152000
902404010,OldTown,1948,5,TA,TA,8100,153500
902408080,OldTown,1890,7,TA,TA,10800,159500
902427040,OldTown,1930,5,TA,TA,9439,87000
902427140,OldTown,1956,4,TA,TA,8626,104500
902427180,OldTown,1949,4,TA,TA,11800,110000
903201090,BrkSide,1925,5,TA,TA,6854,136500
903204030,BrkSide,1950,5,TA,TA,8674,128250
903205085,BrkSide,1920,5,TA,TA,8731,144000
903206170,BrkSide,1923,6,TA,TA,8737,210000
903225040,BrkSide,1939,5,TA,TA,6125,135000
903227140,BrkSide,1939,6,TA,TA,6000,128000
903228080,BrkSide,1941,6,TA,TA,6000,131000
903231050,BrkSide,1939,5,TA,Gd,6120,113000
903231090,BrkSide,1938,6,TA,TA,6240,126000
903231180,BrkSide,1939,5,TA,TA,6240,132000
903232100,BrkSide,1930,5,TA,TA,6240,131750
903233030,BrkSide,1926,5,Gd,TA,6120,132500
903233050,BrkSide,1920,5,TA,TA,6120,137500
903233140,BrkSide,1929,7,TA,TA,6120,132000
903233180,BrkSide,1931,6,TA,TA,6240,127500
903234160,BrkSide,1926,6,TA,TA,6180,102000
903236130,OldTown,1918,6,TA,TA,7755,200000
903400040,BrkSide,1919,6,TA,TA,13515,180500
903401070,BrkSide,1920,6,Gd,TA,8850,165000
903425270,BrkSide,1926,5,TA,TA,8550,90000
903425280,BrkSide,1915,6,TA,TA,8730,153575
903426010,OldTown,1929,7,Gd,TA,5700,140000
903427040,OldTown,1916,6,Gd,TA,8520,136000
903430040,OldTown,1901,5,TA,TA,5680,113000
